paraphrase idx,t0_3b_acc,t0pp_acc,falcon-7b-instruct_acc,mpt-7b-instruct_acc,alpaca-7b_acc,alpaca-13b_acc,flan-t5-small_acc,flan-t5-base_acc,flan-t5-large_acc,flan-t5-xl_acc,flan-t5-xxl_acc,airoboros-13b_acc,nous-hermes-13b_acc,ultralm-13b_acc,vicuna-13b_acc,minotaur-15b_acc
15,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846154,0.4230769230769231,0.7692307692307693,0.0,0.0,0.6153846153846154,0.5,0.03846153846153846
16,0.1538461538461539,0.07692307692307693,0.6923076923076923,0.03846153846153846,0.03846153846153846,0.5384615384615384,0.03846153846153846,0.0,0.6538461538461539,0.3461538461538461,0.7307692307692307,0.03846153846153846,0.6538461538461539,0.5769230769230769,0.1153846153846154,0.03846153846153846
17,0.0,0.03846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.1153846153846154,0.2307692307692308,0.6538461538461539,0.03846153846153846,0.0,0.4615384615384616,0.3461538461538461,0.03846153846153846
18,0.0,0.0,0.1153846153846154,0.0,0.0,0.03846153846153846,0.0,0.0,0.4615384615384616,0.03846153846153846,0.7307692307692307,0.0,0.1153846153846154,0.4615384615384616,0.1153846153846154,0.0
19,0.0,0.03846153846153846,0.0,0.0,0.0,0.1538461538461539,0.0,0.0,0.1538461538461539,0.03846153846153846,0.6538461538461539,0.0,0.1923076923076923,0.3461538461538461,0.1153846153846154,0.0
20,0.0,0.03846153846153846,0.4615384615384616,0.0,0.0,0.03846153846153846,0.07692307692307693,0.03846153846153846,0.3076923076923077,0.1538461538461539,0.8076923076923077,0.0,0.03846153846153846,0.4615384615384616,0.0,0.0
21,0.0,0.03846153846153846,0.0,0.0,0.03846153846153846,0.07692307692307693,0.0,0.0,0.3076923076923077,0.03846153846153846,0.7307692307692307,0.0,0.3076923076923077,0.1538461538461539,0.03846153846153846,0.0
22,0.0,0.03846153846153846,0.07692307692307693,0.03846153846153846,0.0,0.0,0.0,0.0,0.1538461538461539,0.3076923076923077,0.5769230769230769,0.07692307692307693,0.0,0.4615384615384616,0.3076923076923077,0.0
23,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.4615384615384616,0.1923076923076923,0.6153846153846154,0.0,0.03846153846153846,0.2307692307692308,0.0,0.0
24,0.0,0.3076923076923077,0.6923076923076923,0.0,0.1153846153846154,0.3461538461538461,0.07692307692307693,0.0,0.3846153846153846,0.3076923076923077,0.8076923076923077,0.03846153846153846,0.6538461538461539,0.6153846153846154,0.2307692307692308,0.0
25,0.0,0.1153846153846154,0.5769230769230769,0.03846153846153846,0.03846153846153846,0.0,0.0,0.03846153846153846,0.7692307692307693,0.3076923076923077,0.8461538461538461,0.0,0.03846153846153846,0.3461538461538461,0.2692307692307692,0.0
26,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.3461538461538461,0.7692307692307693,0.0,0.03846153846153846,0.4230769230769231,0.2307692307692308,0.0
27,0.2307692307692308,0.1538461538461539,0.1923076923076923,0.0,0.0,0.07692307692307693,0.1153846153846154,0.0,0.4615384615384616,0.8076923076923077,0.8461538461538461,0.0,0.7692307692307693,0.2307692307692308,0.0,0.0
28,0.0,0.03846153846153846,0.07692307692307693,0.0,0.0,0.4230769230769231,0.0,0.0,0.4230769230769231,0.4230769230769231,0.8076923076923077,0.0,0.1923076923076923,0.0,0.5769230769230769,0.0
29,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,0.8846153846153846,0.8076923076923077,0.1538461538461539,0.1923076923076923,0.6923076923076923,0.1153846153846154,0.0
30,0.0,0.07692307692307693,0.7692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.5769230769230769,0.7692307692307693,0.9230769230769231,0.1153846153846154,0.1538461538461539,0.7692307692307693,0.03846153846153846,0.0
31,0.0,0.1153846153846154,0.03846153846153846,0.0,0.0,0.03846153846153846,0.03846153846153846,0.0,0.5769230769230769,0.8846153846153846,0.8076923076923077,0.0,0.3461538461538461,0.0,0.0,0.0
32,0.0,0.1153846153846154,0.5384615384615384,0.0,0.0,0.03846153846153846,0.0,0.0,0.5384615384615384,0.8846153846153846,0.7307692307692307,0.1923076923076923,0.3846153846153846,0.7307692307692307,0.5384615384615384,0.0
33,0.0,0.03846153846153846,0.07692307692307693,0.0,0.0,0.4230769230769231,0.0,0.1153846153846154,0.0,0.4230769230769231,0.9230769230769231,0.0,0.1153846153846154,0.1923076923076923,0.07692307692307693,0.0
34,0.0,0.2692307692307692,0.0,0.0,0.0,0.6153846153846154,0.0,0.03846153846153846,0.1923076923076923,0.8076923076923077,0.7307692307692307,0.0,0.1153846153846154,0.1923076923076923,0.0,0.0
35,0.0,0.0,0.7692307692307693,0.0,0.0,0.03846153846153846,0.0,0.0,0.1538461538461539,0.3461538461538461,0.6923076923076923,0.07692307692307693,0.1923076923076923,0.4615384615384616,0.1153846153846154,0.03846153846153846
36,0.0,0.03846153846153846,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.1538461538461539,0.8461538461538461,0.03846153846153846,0.1923076923076923,0.2307692307692308,0.3461538461538461,0.0
37,0.0,0.0,0.2692307692307692,0.03846153846153846,0.0,0.3846153846153846,0.03846153846153846,0.03846153846153846,0.4230769230769231,0.7692307692307693,0.8846153846153846,0.03846153846153846,0.0,0.0,0.4615384615384616,0.0
38,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.1153846153846154,0.0,0.6153846153846154,0.2692307692307692,0.7692307692307693,0.07692307692307693,0.2307692307692308,0.07692307692307693,0.3461538461538461,0.0
39,0.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.3076923076923077,0.07692307692307693,0.6538461538461539,0.0,0.0,0.1923076923076923,0.1153846153846154,0.03846153846153846,0.4615384615384616,0.4230769230769231,0.7307692307692307,0.03846153846153846,0.2307692307692308,0.03846153846153846,0.0,0.03846153846153846
41,0.0,0.07692307692307693,0.07692307692307693,0.03846153846153846,0.03846153846153846,0.1153846153846154,0.0,0.0,0.4615384615384616,0.1538461538461539,0.5384615384615384,0.0,0.6153846153846154,0.2692307692307692,0.0,0.0
42,0.1538461538461539,0.0,0.6153846153846154,0.0,0.0,0.03846153846153846,0.1153846153846154,0.03846153846153846,0.5,0.8076923076923077,0.7692307692307693,0.0,0.2692307692307692,0.03846153846153846,0.1153846153846154,0.0
43,0.0,0.03846153846153846,0.03846153846153846,0.0,0.0,0.1153846153846154,0.0,0.07692307692307693,0.03846153846153846,0.1153846153846154,0.7692307692307693,0.0,0.0,0.3461538461538461,0.1538461538461539,0.0
44,0.0,0.03846153846153846,0.1538461538461539,0.0,0.0,0.3461538461538461,0.0,0.0,0.5,0.5769230769230769,0.9615384615384616,0.0,0.2307692307692308,0.2692307692307692,0.5384615384615384,0.0
45,0.0,0.1538461538461539,0.03846153846153846,0.0,0.0,0.1923076923076923,0.0,0.03846153846153846,0.07692307692307693,0.4230769230769231,0.5769230769230769,0.0,0.03846153846153846,0.5384615384615384,0.07692307692307693,0.0
46,0.3076923076923077,0.3461538461538461,0.2307692307692308,0.03846153846153846,0.0,0.1153846153846154,0.0,0.0,0.3076923076923077,0.8076923076923077,0.7692307692307693,0.03846153846153846,0.6153846153846154,0.1153846153846154,0.0,0.03846153846153846
47,0.0,0.07692307692307693,0.8076923076923077,0.03846153846153846,0.0,0.1538461538461539,0.0,0.0,0.4615384615384616,0.7307692307692307,0.8846153846153846,0.3461538461538461,0.3076923076923077,0.6923076923076923,0.1538461538461539,0.0
48,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.03846153846153846,0.5384615384615384,0.3076923076923077,0.8461538461538461,0.03846153846153846,0.0,0.2307692307692308,0.1538461538461539,0.0
49,0.0,0.03846153846153846,0.2307692307692308,0.0,0.0,0.1153846153846154,0.0,0.0,0.2692307692307692,0.03846153846153846,0.7692307692307693,0.0,0.1153846153846154,0.3846153846153846,0.2692307692307692,0.0
50,0.0,0.0,0.1153846153846154,0.0,0.0,0.03846153846153846,0.0,0.0,0.2692307692307692,0.3461538461538461,0.9615384615384616,0.0,0.03846153846153846,0.03846153846153846,0.3846153846153846,0.0
51,0.0,0.03846153846153846,0.6538461538461539,0.0,0.0,0.1153846153846154,0.03846153846153846,0.0,0.3076923076923077,0.2692307692307692,0.8461538461538461,0.0,0.7692307692307693,0.4615384615384616,0.3846153846153846,0.0
52,0.0,0.0,0.1923076923076923,0.0,0.0,0.2307692307692308,0.0,0.03846153846153846,0.5384615384615384,0.1923076923076923,0.8846153846153846,0.0,0.1153846153846154,0.1923076923076923,0.07692307692307693,0.03846153846153846
53,0.0,0.1153846153846154,0.1923076923076923,0.0,0.0,0.1923076923076923,0.1538461538461539,0.0,0.2307692307692308,0.5384615384615384,0.8846153846153846,0.0,0.3461538461538461,0.6153846153846154,0.03846153846153846,0.0
54,0.0,0.07692307692307693,0.5,0.0,0.0,0.4230769230769231,0.1153846153846154,0.0,0.1923076923076923,0.7307692307692307,0.8076923076923077,0.0,0.03846153846153846,0.1923076923076923,0.0,0.0
55,0.0,0.07692307692307693,0.07692307692307693,0.03846153846153846,0.0,0.0,0.2307692307692308,0.0,0.5769230769230769,0.6153846153846154,0.8461538461538461,0.0,0.3076923076923077,0.4615384615384616,0.0,0.03846153846153846
56,0.0,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.4615384615384616,0.7307692307692307,0.0,0.1923076923076923,0.2307692307692308,0.0,0.0
57,0.0,0.1538461538461539,0.1153846153846154,0.0,0.0,0.07692307692307693,0.1153846153846154,0.0,0.3461538461538461,0.7692307692307693,0.7307692307692307,0.0,0.2692307692307692,0.5,0.2692307692307692,0.0
58,0.0,0.1923076923076923,0.1923076923076923,0.0,0.0,0.03846153846153846,0.1538461538461539,0.0,0.2692307692307692,0.8846153846153846,0.8461538461538461,0.0,0.07692307692307693,0.1538461538461539,0.0,0.0
59,0.0,0.0,0.07692307692307693,0.03846153846153846,0.0,0.03846153846153846,0.0,0.0,0.1153846153846154,0.5384615384615384,0.7307692307692307,0.0,0.1923076923076923,0.5,0.03846153846153846,0.0
60,0.07692307692307693,0.1538461538461539,0.2307692307692308,0.03846153846153846,0.0,0.0,0.03846153846153846,0.03846153846153846,0.4230769230769231,0.6538461538461539,0.7307692307692307,0.03846153846153846,0.4230769230769231,0.07692307692307693,0.0,0.0
61,0.0,0.0,0.8076923076923077,0.03846153846153846,0.0,0.1923076923076923,0.1538461538461539,0.0,0.1923076923076923,0.7692307692307693,0.8846153846153846,0.03846153846153846,0.4230769230769231,0.5,0.0,0.0
62,0.1153846153846154,0.1538461538461539,0.3461538461538461,0.0,0.0,0.1923076923076923,0.0,0.0,0.4615384615384616,0.8461538461538461,0.8461538461538461,0.03846153846153846,0.1538461538461539,0.1923076923076923,0.03846153846153846,0.0
63,0.0,0.07692307692307693,0.0,0.0,0.0,0.03846153846153846,0.0,0.0,0.2307692307692308,0.7692307692307693,0.7692307692307693,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.1538461538461539,0.0,0.0,0.07692307692307693,0.0,0.0,0.3461538461538461,0.8846153846153846,1.0,0.03846153846153846,0.07692307692307693,0.0,0.0,0.0
65,0.0,0.07692307692307693,0.1153846153846154,0.0,0.0,0.0,0.03846153846153846,0.03846153846153846,0.4615384615384616,0.7692307692307693,0.7692307692307693,0.0,0.03846153846153846,0.0,0.3461538461538461,0.0
66,0.1923076923076923,0.1923076923076923,0.3076923076923077,0.0,0.0,0.3461538461538461,0.0,0.0,0.3076923076923077,0.8461538461538461,0.7692307692307693,0.07692307692307693,0.5,0.7307692307692307,0.0,0.03846153846153846
67,0.03846153846153846,0.07692307692307693,0.7692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.3076923076923077,0.2307692307692308,0.7692307692307693,0.1153846153846154,0.8846153846153846,0.8076923076923077,0.03846153846153846,0.0
68,0.5,0.07692307692307693,0.07692307692307693,0.0,0.0,0.03846153846153846,0.2692307692307692,0.07692307692307693,0.3846153846153846,0.4615384615384616,0.8846153846153846,0.0,0.03846153846153846,0.1153846153846154,0.07692307692307693,0.0
69,0.0,0.03846153846153846,0.03846153846153846,0.0,0.0,0.1923076923076923,0.2307692307692308,0.0,0.1538461538461539,0.7692307692307693,0.8461538461538461,0.03846153846153846,0.0,0.0,0.03846153846153846,0.0
70,0.0,0.1538461538461539,0.0,0.0,0.0,0.5769230769230769,0.03846153846153846,0.0,0.6153846153846154,0.4230769230769231,0.9230769230769231,0.03846153846153846,0.2307692307692308,0.07692307692307693,0.4615384615384616,0.03846153846153846
71,0.0,0.03846153846153846,0.0,0.0,0.0,0.3846153846153846,0.2307692307692308,0.0,0.4615384615384616,0.2307692307692308,0.9230769230769231,0.07692307692307693,0.0,0.0,0.2692307692307692,0.0
72,0.0,0.03846153846153846,0.5769230769230769,0.0,0.0,0.0,0.2692307692307692,0.0,0.4230769230769231,0.6923076923076923,0.8076923076923077,0.0,0.3846153846153846,0.1923076923076923,0.0,0.03846153846153846
73,0.0,0.03846153846153846,0.1538461538461539,0.0,0.0,0.2692307692307692,0.03846153846153846,0.0,0.4230769230769231,0.1538461538461539,0.8461538461538461,0.0,0.03846153846153846,0.0,0.3846153846153846,0.0
74,0.0,0.1153846153846154,0.3076923076923077,0.03846153846153846,0.0,0.2692307692307692,0.03846153846153846,0.0,0.1923076923076923,0.5,0.6923076923076923,0.0,0.03846153846153846,0.5769230769230769,0.03846153846153846,0.0
75,0.0,0.03846153846153846,0.03846153846153846,0.0,0.0,0.5384615384615384,0.0,0.0,0.1153846153846154,0.6153846153846154,0.6538461538461539,0.0,0.5,0.1153846153846154,0.0,0.0
76,0.6153846153846154,0.1923076923076923,0.6923076923076923,0.03846153846153846,0.0,0.03846153846153846,0.07692307692307693,0.0,0.3846153846153846,0.03846153846153846,0.8076923076923077,0.0,0.5769230769230769,0.5769230769230769,0.03846153846153846,0.0
77,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.1923076923076923,0.0,0.1538461538461539,0.0,0.8846153846153846,0.0,0.3076923076923077,0.1538461538461539,0.03846153846153846,0.0
78,0.2692307692307692,0.07692307692307693,0.5384615384615384,0.0,0.0,0.4615384615384616,0.1153846153846154,0.03846153846153846,0.2307692307692308,0.2307692307692308,0.7692307692307693,0.0,0.3076923076923077,0.1923076923076923,0.0,0.0
79,0.0,0.1538461538461539,0.0,0.0,0.0,0.0,0.2692307692307692,0.0,0.4615384615384616,0.6923076923076923,0.8461538461538461,0.0,0.03846153846153846,0.1153846153846154,0.0,0.0
80,0.0,0.03846153846153846,0.1538461538461539,0.03846153846153846,0.0,0.1538461538461539,0.0,0.0,0.5384615384615384,0.6538461538461539,0.8076923076923077,0.0,0.2307692307692308,0.5384615384615384,0.0,0.0
81,0.0,0.3461538461538461,0.4615384615384616,0.07692307692307693,0.0,0.0,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.6538461538461539,0.0,0.0,0.0,0.0,0.1923076923076923,0.03846153846153846
82,0.03846153846153846,0.0,0.0,0.03846153846153846,0.0,0.0,0.1538461538461539,0.0,0.3461538461538461,0.2692307692307692,0.8076923076923077,0.0,0.0,0.0,0.0,0.0
83,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.1538461538461539,0.3846153846153846,0.8461538461538461,0.8846153846153846,0.03846153846153846,0.0,0.03846153846153846,0.1923076923076923,0.0
84,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.3846153846153846,0.03846153846153846,0.1153846153846154,0.7692307692307693,0.8076923076923077,0.0,0.0,0.0,0.03846153846153846,0.0
85,0.0,0.03846153846153846,0.5384615384615384,0.03846153846153846,0.03846153846153846,0.5769230769230769,0.0,0.0,0.5,0.8846153846153846,0.8846153846153846,0.03846153846153846,0.1923076923076923,0.1153846153846154,0.0,0.03846153846153846
86,0.0,0.0,0.7307692307692307,0.0,0.0,0.07692307692307693,0.3076923076923077,0.0,0.8076923076923077,0.5384615384615384,0.8076923076923077,0.03846153846153846,0.4230769230769231,0.3846153846153846,0.0,0.0
87,0.3461538461538461,0.1923076923076923,0.7692307692307693,0.0,0.0,0.4230769230769231,0.03846153846153846,0.0,0.1923076923076923,0.7692307692307693,0.8461538461538461,0.2307692307692308,0.03846153846153846,0.6153846153846154,0.0,0.0
88,0.0,0.07692307692307693,0.4230769230769231,0.0,0.0,0.1153846153846154,0.0,0.0,0.3846153846153846,0.7692307692307693,0.8461538461538461,0.0,0.5769230769230769,0.7307692307692307,0.0,0.0
89,0.0,0.0,0.03846153846153846,0.0,0.0,0.3076923076923077,0.1153846153846154,0.0,0.4615384615384616,0.2307692307692308,0.9615384615384616,0.0,0.0,0.7307692307692307,0.0,0.0
90,0.0,0.1923076923076923,0.07692307692307693,0.0,0.0,0.1538461538461539,0.07692307692307693,0.0,0.5769230769230769,0.4230769230769231,0.8846153846153846,0.0,0.1153846153846154,0.0,0.0,0.0
91,0.0,0.03846153846153846,0.2307692307692308,0.0,0.0,0.3076923076923077,0.07692307692307693,0.0,0.3461538461538461,0.1923076923076923,0.8846153846153846,0.0,0.1153846153846154,0.1153846153846154,0.5,0.0
92,0.0,0.07692307692307693,0.03846153846153846,0.0,0.0,0.03846153846153846,0.4230769230769231,0.03846153846153846,0.3076923076923077,0.7692307692307693,0.7692307692307693,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0
93,0.0,0.07692307692307693,0.0,0.0,0.0,0.03846153846153846,0.3461538461538461,0.0,0.1538461538461539,0.7307692307692307,0.6538461538461539,0.0,0.07692307692307693,0.2692307692307692,0.0,0.0
94,0.0,0.3461538461538461,0.0,0.0,0.0,0.0,0.1153846153846154,0.0,0.2307692307692308,0.8461538461538461,0.7692307692307693,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,0.07692307692307693,0.0,0.0,0.0,0.1538461538461539,0.0
96,0.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.1153846153846154,0.07692307692307693,0.1153846153846154,0.3846153846153846,0.8076923076923077,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.03846153846153846,0.1153846153846154,0.0,0.03846153846153846,0.1153846153846154,0.0,0.2307692307692308,0.3461538461538461,0.7307692307692307,0.0,0.0,0.3461538461538461,0.0,0.0
98,0.0,0.0,0.8076923076923077,0.0,0.0,0.3461538461538461,0.0,0.0,0.3846153846153846,0.4230769230769231,0.8076923076923077,0.07692307692307693,0.2692307692307692,0.6538461538461539,0.0,0.03846153846153846
99,0.07692307692307693,0.03846153846153846,0.7307692307692307,0.03846153846153846,0.0,0.2307692307692308,0.0,0.1153846153846154,0.5,0.3076923076923077,0.8076923076923077,0.3461538461538461,0.1538461538461539,0.03846153846153846,0.03846153846153846,0.03846153846153846
100,0.0,0.0,0.0,0.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.7307692307692307,0.1923076923076923,0.0,0.5,0.0,0.0
101,0.0,0.03846153846153846,0.07692307692307693,0.0,0.0,0.03846153846153846,0.0,0.0,0.1153846153846154,0.5,0.8076923076923077,0.0,0.0,0.0,0.07692307692307693,0.0
102,0.1538461538461539,0.0,0.5384615384615384,0.0,0.0,0.1923076923076923,0.07692307692307693,0.03846153846153846,0.4230769230769231,0.7692307692307693,0.8461538461538461,0.1153846153846154,0.3846153846153846,0.0,0.07692307692307693,0.0
103,0.0,0.0,0.03846153846153846,0.03846153846153846,0.0,0.0,0.3461538461538461,0.03846153846153846,0.1153846153846154,0.7307692307692307,0.9230769230769231,0.03846153846153846,0.03846153846153846,0.0,0.1923076923076923,0.0
104,0.03846153846153846,0.03846153846153846,0.07692307692307693,0.0,0.0,0.03846153846153846,0.1538461538461539,0.0,0.1923076923076923,0.6538461538461539,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
105,0.0,0.03846153846153846,0.0,0.03846153846153846,0.0,0.3076923076923077,0.0,0.03846153846153846,0.4230769230769231,0.4230769230769231,0.9230769230769231,0.0,0.03846153846153846,0.0,0.3846153846153846,0.03846153846153846
106,0.0,0.03846153846153846,0.1153846153846154,0.0,0.0,0.1153846153846154,0.07692307692307693,0.0,0.6538461538461539,0.4230769230769231,0.9615384615384616,0.0,0.03846153846153846,0.1153846153846154,0.4230769230769231,0.0
107,0.0,0.3461538461538461,0.3076923076923077,0.03846153846153846,0.0,0.7692307692307693,0.4230769230769231,0.0,0.5384615384615384,0.9615384615384616,0.8846153846153846,0.0,0.0,0.0,0.3461538461538461,0.0
108,0.2692307692307692,0.2307692307692308,0.1153846153846154,0.03846153846153846,0.0,0.0,0.4615384615384616,0.0,0.5769230769230769,0.5,0.9615384615384616,0.03846153846153846,0.5769230769230769,0.03846153846153846,0.3846153846153846,0.07692307692307693
109,0.0,0.0,0.0,0.0,0.0,0.03846153846153846,0.3461538461538461,0.0,0.2307692307692308,0.7307692307692307,0.7692307692307693,0.0,0.07692307692307693,0.1153846153846154,0.5769230769230769,0.0
110,0.1538461538461539,0.03846153846153846,0.1923076923076923,0.0,0.0,0.03846153846153846,0.2692307692307692,0.0,0.5384615384615384,0.6153846153846154,0.9230769230769231,0.1923076923076923,0.2307692307692308,0.2307692307692308,0.0,0.0
111,0.3461538461538461,0.1538461538461539,0.0,0.0,0.0,0.03846153846153846,0.2692307692307692,0.07692307692307693,0.1538461538461539,0.6538461538461539,0.8846153846153846,0.0,0.2307692307692308,0.4615384615384616,0.0,0.03846153846153846
112,0.0,0.0,0.0,0.0,0.0,0.03846153846153846,0.0,0.0,0.3076923076923077,0.7692307692307693,0.8846153846153846,0.0,0.0,0.0,0.0,0.0
113,0.07692307692307693,0.1153846153846154,0.3076923076923077,0.0,0.0,0.0,0.1153846153846154,0.0,0.07692307692307693,0.8846153846153846,0.7692307692307693,0.03846153846153846,0.2307692307692308,0.03846153846153846,0.0,0.0
114,0.07692307692307693,0.1153846153846154,0.5769230769230769,0.0,0.0,0.07692307692307693,0.0,0.03846153846153846,0.4615384615384616,0.6153846153846154,0.6153846153846154,0.1153846153846154,0.07692307692307693,0.07692307692307693,0.0,0.0
115,0.0,0.03846153846153846,0.1538461538461539,0.0,0.0,0.07692307692307693,0.0,0.1538461538461539,0.4230769230769231,0.8846153846153846,1.0,0.0,0.03846153846153846,0.03846153846153846,0.3846153846153846,0.0
116,0.0,0.03846153846153846,0.1538461538461539,0.03846153846153846,0.0,0.07692307692307693,0.07692307692307693,0.0,0.5769230769230769,0.3461538461538461,0.9230769230769231,0.0,0.0,0.1923076923076923,0.1923076923076923,0.0
117,0.0,0.0,0.3076923076923077,0.0,0.0,0.2692307692307692,0.07692307692307693,0.0,0.1153846153846154,0.8076923076923077,0.8846153846153846,0.03846153846153846,0.03846153846153846,0.2692307692307692,0.03846153846153846,0.0
118,0.1538461538461539,0.1153846153846154,0.3846153846153846,0.0,0.0,0.07692307692307693,0.1153846153846154,0.0,0.3076923076923077,0.8076923076923077,0.7692307692307693,0.0,0.1923076923076923,0.1153846153846154,0.03846153846153846,0.03846153846153846
119,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.1153846153846154,0.0,0.3461538461538461,0.5769230769230769,0.9230769230769231,0.0,0.0,0.1923076923076923,0.03846153846153846,0.0
120,0.0,0.0,0.0,0.0,0.0,0.03846153846153846,0.03846153846153846,0.1153846153846154,0.2692307692307692,0.7692307692307693,0.8846153846153846,0.0,0.03846153846153846,0.0,0.1538461538461539,0.0
121,0.0,0.0,0.8846153846153846,0.0,0.0,0.2307692307692308,0.1153846153846154,0.0,0.3461538461538461,0.6538461538461539,0.8076923076923077,0.0,0.3846153846153846,0.5,0.03846153846153846,0.0
122,0.03846153846153846,0.07692307692307693,0.4615384615384616,0.0,0.0,0.2692307692307692,0.0,0.0,0.2692307692307692,0.7307692307692307,0.8846153846153846,0.0,0.1538461538461539,0.2307692307692308,0.03846153846153846,0.03846153846153846
123,0.2692307692307692,0.1538461538461539,0.0,0.0,0.0,0.0,0.3076923076923077,0.1153846153846154,0.2692307692307692,0.6923076923076923,0.8076923076923077,0.0,0.2692307692307692,0.3461538461538461,0.0,0.03846153846153846
